sample_id,engine_temp,battery_voltage,rpm,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,oil_pressure,coolant_temp,fuel_level,label,label_name
1178,102.12,11.87,3977,40.8,32.3,34.2,34.7,25.45,103.39,13.4,1,Warning
1179,101.71,12.0,4767,25.9,31.2,29.1,33.5,27.6,107.22,19.5,1,Warning
1180,101.82,12.06,3556,37.3,29.3,31.5,34.9,23.23,104.01,14.2,1,Warning
1181,98.84,12.0,4587,40.5,35.0,29.8,31.2,32.35,97.6,17.1,1,Warning
1182,75.86,13.69,1454,33.6,34.9,29.1,33.2,43.09,92.48,40.3,0,Normal
1183,103.76,11.91,3870,37.9,31.7,29.8,35.9,24.12,106.2,12.1,1,Warning
1184,75.75,13.68,3238,33.7,31.2,33.5,34.8,51.65,91.39,51.4,0,Normal
1185,115.34,11.58,5865,22.0,32.5,34.3,31.6,5.38,131.89,6.3,2,Critical
1186,91.54,13.82,646,33.9,30.8,35.0,31.7,41.99,84.36,40.4,0,Normal
1187,77.72,13.56,2202,33.5,32.0,32.6,30.3,51.21,82.46,73.3,0,Normal
1188,120.37,11.44,5288,21.5,21.4,33.8,32.1,18.15,116.98,3.9,2,Critical
1189,101.59,11.9,4218,37.1,31.9,34.3,33.8,34.92,101.26,11.4,1,Warning
1190,104.07,11.91,4558,23.3,29.6,28.7,28.6,22.48,102.88,7.3,1,Warning
1191,103.09,11.84,4564,23.3,29.0,29.4,29.8,27.22,103.87,18.4,1,Warning
1192,82.52,14.01,992,35.5,32.4,30.8,30.7,44.28,82.33,77.4,0,Normal
1193,128.46,10.37,5192,22.0,21.9,30.1,31.7,9.02,126.47,6.2,2,Critical
1194,105.7,12.02,4233,24.6,29.9,35.8,33.2,33.75,107.61,13.5,1,Warning
1195,98.93,12.16,3856,24.6,33.3,31.0,30.7,26.57,107.41,10.9,1,Warning
1196,76.56,13.83,2501,33.6,29.1,31.3,30.4,62.24,92.21,39.7,0,Normal
1197,76.07,13.8,1753,34.6,35.6,35.7,32.0,44.25,87.17,70.3,0,Normal
1198,98.45,11.86,3720,38.5,35.8,31.0,29.9,27.24,99.62,15.1,1,Warning
1199,81.23,12.67,2999,35.6,33.7,35.8,35.5,41.81,89.62,47.9,0,Normal
1200,88.21,13.48,3458,32.3,35.8,31.9,34.6,37.97,86.11,84.2,0,Normal
1201,85.5,13.23,3406,31.9,30.0,34.8,34.7,59.32,89.98,41.2,0,Normal
1202,101.77,11.81,4635,42.0,33.0,28.5,32.5,26.31,107.44,16.3,1,Warning
1203,80.76,13.81,872,35.6,34.2,35.1,30.0,46.21,82.37,63.0,0,Normal
1204,88.61,13.74,3105,35.6,31.4,29.6,30.6,50.32,93.91,50.3,0,Normal
1205,76.8,14.21,2825,35.0,35.3,30.6,32.6,64.75,82.55,24.8,0,Normal
1206,90.92,14.31,2263,33.1,30.2,35.8,30.8,60.37,90.92,55.3,0,Normal
1207,104.24,12.35,4715,26.6,29.8,32.7,34.1,33.34,107.0,6.3,1,Warning
1208,102.09,12.0,4175,27.8,33.9,28.8,28.2,22.37,98.04,15.4,1,Warning
1209,129.7,10.41,4864,20.4,15.8,30.6,29.3,18.31,124.05,6.8,2,Critical
1210,105.27,11.87,4729,37.5,28.3,32.7,35.5,26.79,102.1,8.4,1,Warning
1211,97.16,11.83,4702,28.0,33.5,31.4,29.2,34.98,107.2,19.7,1,Warning
1212,96.91,11.99,4028,27.8,32.9,34.3,34.1,28.35,104.78,13.8,1,Warning
1213,77.59,13.89,1893,31.7,31.1,33.4,31.5,38.07,77.36,97.0,0,Normal
1214,83.92,14.2,3488,29.8,30.9,31.5,32.4,52.29,92.12,81.6,0,Normal
1215,88.75,14.18,2905,30.5,33.4,34.3,34.2,44.5,78.62,46.2,0,Normal
1216,84.24,13.5,2466,35.7,31.0,33.8,29.2,44.18,84.27,22.5,0,Normal
1217,81.53,13.3,2456,34.2,35.2,35.1,34.0,68.49,78.57,96.0,0,Normal
1218,77.42,13.83,2095,32.7,35.5,33.3,31.2,49.0,77.67,35.4,0,Normal
1219,82.93,13.22,940,30.5,29.2,29.7,30.9,63.7,85.53,54.0,0,Normal
1220,80.02,13.49,683,30.8,31.6,33.2,32.3,47.76,87.48,86.3,0,Normal
1221,120.84,10.21,5899,17.5,32.7,29.9,29.1,8.61,127.83,6.6,2,Critical
1222,94.35,11.94,4021,41.7,33.3,29.2,33.7,22.15,103.87,7.4,1,Warning
1223,85.59,14.35,3461,33.6,33.9,31.3,35.0,42.62,77.13,97.9,0,Normal
1224,99.68,12.13,3847,25.6,34.7,31.1,29.0,25.12,102.41,18.7,1,Warning
1225,116.38,10.4,6112,16.1,31.9,31.1,29.4,5.71,111.47,0.0,2,Critical
1226,100.51,12.29,4330,40.2,34.2,29.5,33.7,30.13,103.83,7.6,1,Warning
1227,87.12,12.63,1251,34.8,34.7,35.0,31.3,53.48,90.47,31.0,0,Normal
1228,78.99,13.56,1192,34.1,30.4,31.0,32.5,52.03,87.02,55.0,0,Normal
1229,79.43,12.53,1226,34.2,35.0,35.3,31.7,46.18,95.0,81.5,0,Normal
1230,116.09,10.5,6300,17.7,16.2,33.4,34.0,18.97,111.63,0.0,2,Critical
1231,77.31,13.72,2852,35.1,30.7,29.9,34.5,43.98,75.64,86.0,0,Normal
1232,81.58,13.06,1767,33.3,31.2,30.2,35.1,68.98,84.17,46.2,0,Normal
1233,84.55,13.28,3437,32.2,32.0,31.9,31.2,46.4,88.76,23.3,0,Normal
1234,95.23,12.3,3591,23.4,36.0,30.2,32.9,28.74,106.11,9.3,1,Warning
1235,88.15,13.22,1321,35.7,32.9,29.2,34.7,41.89,90.72,76.4,0,Normal
1236,94.64,12.12,3706,23.8,30.1,34.2,35.0,33.93,107.2,18.6,1,Warning
1237,95.96,12.14,4213,27.1,31.9,34.7,32.6,26.15,107.05,7.3,1,Warning
1238,95.99,12.2,4026,41.3,28.1,35.2,34.3,22.99,104.68,16.6,1,Warning
1239,75.45,13.48,2260,36.0,34.0,34.9,31.4,52.81,94.49,53.4,0,Normal
1240,85.85,13.53,3068,32.0,34.7,34.6,35.7,43.71,89.19,80.6,0,Normal
1241,81.25,13.14,2079,32.0,33.8,30.0,32.0,66.21,75.72,56.6,0,Normal
1242,105.4,11.87,3951,26.2,33.5,34.2,34.6,24.33,98.18,5.8,1,Warning
1243,87.95,12.78,1490,32.1,31.3,31.7,34.7,43.98,89.91,25.9,0,Normal
1244,79.74,14.43,3290,32.7,31.8,29.8,33.1,59.52,83.08,52.5,0,Normal
1245,91.44,13.87,861,33.9,33.2,31.4,30.8,60.16,89.83,46.2,0,Normal
1246,75.63,12.82,3363,33.0,32.4,31.7,34.0,39.94,80.52,72.5,0,Normal
1247,79.49,13.48,2224,34.2,32.3,33.8,32.4,58.08,88.48,76.8,0,Normal
1248,76.1,12.73,3435,31.0,31.1,29.9,34.3,67.34,90.8,69.0,0,Normal
1249,104.69,12.49,4334,37.2,30.3,34.6,33.4,29.99,107.18,6.3,1,Warning
1250,101.0,12.02,4723,26.5,30.8,32.1,31.8,34.01,99.19,10.0,1,Warning
1251,94.25,12.14,3564,41.6,29.9,35.6,28.8,30.64,107.59,14.8,1,Warning
1252,103.74,11.88,4290,24.8,28.5,35.2,31.3,25.88,104.07,15.8,1,Warning
1253,102.69,12.16,3590,39.6,28.1,29.8,32.8,23.46,103.87,17.3,1,Warning
1254,98.28,12.04,4684,39.9,35.4,34.4,29.9,25.87,100.58,11.1,1,Warning
1255,101.65,11.94,4027,27.2,35.2,29.9,31.5,28.51,100.81,15.3,1,Warning
1256,128.88,10.87,5255,14.8,31.9,32.1,34.3,19.45,122.29,5.1,2,Critical
1257,97.55,11.94,4046,42.0,33.4,35.3,33.0,25.24,103.29,11.0,1,Warning
1258,81.65,12.8,992,33.2,32.8,30.3,35.2,68.49,80.06,36.6,0,Normal
1259,78.68,13.33,1521,29.5,29.2,31.4,29.1,40.79,89.5,76.6,0,Normal
1260,96.21,11.86,3664,24.1,30.1,34.9,32.2,34.0,103.62,5.2,1,Warning
1261,79.8,13.02,1421,31.4,33.2,33.1,30.8,42.22,91.53,27.4,0,Normal
1262,100.31,11.89,4350,38.7,32.1,28.9,35.4,23.42,98.5,9.5,1,Warning
1263,77.63,14.21,1503,33.4,33.4,34.9,34.2,64.42,87.5,56.0,0,Normal
1264,101.46,12.0,3661,39.8,33.0,35.8,30.8,32.41,102.71,8.5,1,Warning
1265,80.75,14.19,1999,34.4,35.0,32.5,35.4,55.55,92.01,47.2,0,Normal
1266,88.17,13.49,2155,35.8,35.7,35.0,30.3,55.8,92.56,50.0,0,Normal
1267,99.41,12.1,4348,24.4,31.5,30.9,34.5,31.84,100.79,10.1,1,Warning
1268,85.61,12.59,1697,33.3,33.6,34.8,31.9,54.19,86.57,45.0,0,Normal
1269,99.37,12.19,3790,24.8,33.6,30.4,30.2,31.02,98.58,19.4,1,Warning
1270,78.92,12.92,3279,33.3,35.3,29.8,35.5,53.2,88.37,49.8,0,Normal
1271,99.48,11.93,4128,26.4,32.3,31.7,34.9,28.02,100.97,6.6,1,Warning
1272,79.09,12.8,1517,31.8,30.7,36.0,30.6,64.07,78.18,98.4,0,Normal
1273,130.7,11.66,4837,14.9,19.8,30.8,30.6,13.93,109.45,5.9,2,Critical
1274,82.47,13.39,2201,31.9,32.9,32.0,34.8,66.82,93.64,65.1,0,Normal
1275,82.99,12.56,2560,31.4,35.6,31.3,32.9,44.01,87.4,57.4,0,Normal
1276,80.09,12.51,1282,31.4,31.2,34.5,29.3,48.61,75.75,94.5,0,Normal
1277,77.35,12.73,799,34.4,34.5,33.9,29.4,60.32,83.97,32.6,0,Normal
1278,83.03,13.69,1740,32.5,29.7,30.2,31.8,67.02,81.99,40.0,0,Normal
1279,126.22,10.02,6343,17.3,17.2,31.6,31.6,6.08,119.83,1.2,2,Critical
1280,78.34,13.56,1655,32.4,35.5,32.8,31.9,69.63,76.3,94.6,0,Normal
1281,93.92,12.3,3742,24.0,35.5,31.9,30.1,24.22,96.23,10.5,1,Warning
1282,94.91,11.93,3950,41.4,32.6,28.9,30.4,33.14,100.17,6.5,1,Warning
1283,103.51,12.43,3880,39.0,35.1,31.2,28.9,34.8,102.0,10.1,1,Warning
1284,91.47,13.4,728,30.5,31.4,36.0,31.1,35.92,85.26,26.7,0,Normal
1285,75.42,12.94,2664,32.9,32.5,29.4,31.4,65.28,75.62,51.7,0,Normal
1286,94.99,12.1,4092,39.2,32.7,34.7,35.9,26.19,106.82,17.1,1,Warning
1287,84.4,14.37,2862,32.4,31.6,35.9,34.0,68.29,77.37,88.0,0,Normal
1288,82.66,13.83,978,32.0,31.2,33.7,30.0,43.15,89.23,32.5,0,Normal
1289,82.96,13.02,731,32.4,35.7,33.6,32.5,38.87,80.05,43.6,0,Normal
1290,116.4,10.42,5646,22.4,32.5,33.3,33.3,16.62,122.93,0.2,2,Critical
1291,97.31,11.9,4535,40.4,34.9,32.0,28.6,27.57,100.12,19.8,1,Warning
1292,87.29,13.33,2888,34.8,30.0,30.7,30.9,40.81,82.85,35.4,0,Normal
1293,104.7,12.29,3699,41.5,35.1,31.8,29.4,31.81,100.66,10.2,1,Warning
1294,111.28,11.78,5191,19.8,14.4,34.0,33.4,16.56,115.01,7.9,2,Critical
1295,79.38,14.08,2702,32.5,31.7,29.9,34.5,56.61,82.54,93.5,0,Normal
1296,94.84,12.14,4164,26.9,35.3,35.8,33.8,22.99,100.86,14.1,1,Warning
1297,129.53,10.95,5133,20.5,32.6,29.4,32.7,16.66,119.9,3.3,2,Critical
1298,107.39,10.5,6493,17.0,32.5,32.9,31.8,20.25,133.13,5.7,2,Critical
1299,75.12,14.21,2640,31.5,33.2,30.6,30.2,51.49,82.06,69.2,0,Normal
1300,79.87,14.23,3274,32.9,30.4,33.8,32.8,68.06,83.79,41.5,0,Normal
1301,104.62,11.84,4008,23.3,32.7,29.7,30.2,27.84,99.87,5.3,1,Warning
1302,75.74,12.86,1286,30.7,33.0,31.9,29.3,48.08,85.48,28.1,0,Normal
1303,94.99,11.91,4698,41.4,32.0,31.7,33.0,24.8,101.14,19.1,1,Warning
1304,102.2,11.95,4338,37.8,32.9,30.7,33.6,30.91,103.46,16.0,1,Warning
1305,119.82,10.83,6080,16.6,16.1,32.3,30.9,7.32,109.97,6.8,2,Critical
1306,91.02,13.0,2922,33.7,32.7,30.0,30.4,41.26,86.74,97.9,0,Normal
1307,88.38,14.33,1315,34.2,33.7,32.7,30.3,62.83,94.21,77.7,0,Normal
1308,105.99,11.97,4114,37.5,31.9,35.1,33.0,30.73,105.28,6.0,1,Warning
1309,97.96,12.3,3593,24.7,33.7,29.6,35.6,34.97,105.83,9.5,1,Warning
1310,103.63,12.2,4056,26.6,29.0,28.9,30.6,29.84,97.62,13.3,1,Warning
1311,94.73,11.81,4190,27.3,29.6,31.5,35.1,27.87,104.67,11.9,1,Warning
1312,85.36,14.42,3129,31.4,35.0,35.7,30.8,56.36,80.64,72.0,0,Normal
1313,77.05,13.43,1723,35.6,31.3,34.7,34.2,58.38,93.41,52.6,0,Normal
1314,84.21,13.78,3390,32.5,35.4,31.5,35.0,43.25,89.15,27.1,0,Normal
1315,84.37,14.27,3247,31.8,33.3,31.0,32.2,42.7,85.63,66.3,0,Normal
1316,88.72,13.55,1249,33.1,30.5,29.0,30.7,41.76,82.42,91.1,0,Normal
1317,85.83,13.08,946,30.1,30.2,32.3,33.3,41.17,89.25,42.5,0,Normal
1318,83.53,13.96,1145,32.1,32.7,34.1,35.8,64.69,87.43,66.7,0,Normal
1319,86.89,13.56,2471,33.2,32.0,33.4,32.1,61.52,94.38,96.8,0,Normal
1320,77.9,12.64,2710,31.0,34.1,29.5,35.0,64.24,76.78,21.9,0,Normal
1321,75.81,12.57,1739,35.5,34.1,31.4,35.8,50.01,80.54,54.1,0,Normal
1322,114.13,10.06,5866,20.6,34.5,31.9,29.5,9.76,113.3,7.7,2,Critical
1323,105.53,12.35,3952,39.9,30.3,35.6,30.6,31.15,100.58,6.3,1,Warning
1324,100.67,11.93,4257,24.7,31.4,32.2,32.5,29.32,98.56,14.0,1,Warning
1325,104.59,12.47,4550,39.9,29.0,34.0,29.2,33.27,98.89,7.4,1,Warning
1326,99.92,11.88,4734,40.7,29.1,33.9,33.4,25.56,104.96,12.6,1,Warning
1327,94.85,12.37,4237,27.4,30.4,30.6,28.1,24.21,107.94,8.7,1,Warning
1328,75.92,12.51,3024,30.4,33.4,33.0,31.8,64.17,88.97,21.8,0,Normal
1329,93.68,12.43,4415,38.6,34.1,31.3,31.8,27.96,98.43,15.8,1,Warning
1330,87.32,13.39,2968,30.0,31.3,30.9,33.9,61.58,84.12,58.2,0,Normal
1331,79.15,14.33,3279,34.9,35.8,34.2,34.4,61.69,84.61,56.5,0,Normal
1332,104.2,12.33,4196,24.6,30.3,30.0,35.8,24.27,96.39,19.2,1,Warning
1333,89.75,13.25,1102,33.1,31.9,29.1,29.5,41.83,90.39,91.4,0,Normal
1334,99.59,12.04,4343,37.1,28.0,30.8,30.9,34.33,96.54,13.0,1,Warning
1335,96.27,12.06,4660,38.6,32.4,32.9,32.3,34.37,107.94,17.6,1,Warning
1336,78.21,14.3,2873,31.4,35.6,30.7,31.8,63.47,83.86,38.8,0,Normal
1337,86.4,12.69,656,29.6,31.6,35.8,32.8,61.42,81.43,77.5,0,Normal
1338,91.56,12.6,2907,33.5,30.8,33.4,29.9,37.43,94.87,70.9,0,Normal
1339,98.08,12.19,3933,40.2,28.4,35.5,31.3,27.84,101.47,10.5,1,Warning
1340,126.47,10.01,6467,21.7,35.4,33.4,36.0,9.73,134.92,1.4,2,Critical
1341,100.87,11.82,4439,40.2,34.6,34.9,30.8,28.16,106.18,18.7,1,Warning
1342,78.04,12.77,1027,33.2,34.5,33.2,34.7,55.7,90.95,98.1,0,Normal
1343,101.02,12.09,3751,27.9,29.4,36.0,34.8,22.91,102.79,7.2,1,Warning
1344,75.31,14.06,1069,33.2,33.8,31.0,33.0,43.41,93.93,88.8,0,Normal
1345,84.3,13.07,3145,29.4,31.2,32.8,31.4,51.69,80.29,30.4,0,Normal
1346,83.56,13.59,2732,33.5,31.5,29.0,29.8,69.06,93.45,46.0,0,Normal
1347,75.83,12.56,3470,32.5,31.5,30.9,35.9,43.83,89.51,42.7,0,Normal
1348,87.18,14.02,2267,35.0,31.0,35.2,34.1,62.96,88.29,87.7,0,Normal
1349,79.43,13.14,1303,32.4,33.8,30.6,31.3,67.56,75.97,56.9,0,Normal
1350,96.2,12.03,4710,26.6,35.6,28.0,30.0,30.55,101.26,6.7,1,Warning
1351,75.69,13.13,3145,35.4,29.8,32.2,31.7,52.13,86.09,21.6,0,Normal
1352,82.23,14.42,3338,34.0,29.5,33.2,35.9,68.14,77.12,51.7,0,Normal
1353,80.65,12.84,1214,29.6,29.8,29.5,35.9,37.59,77.65,86.2,0,Normal
1354,77.92,12.88,1829,30.8,33.3,32.4,29.8,62.47,83.52,68.9,0,Normal
1355,121.01,11.34,6057,19.5,16.4,30.7,30.9,10.49,124.57,1.7,2,Critical
1356,101.54,11.98,4497,26.3,29.6,30.4,35.5,26.24,96.24,7.1,1,Warning
1357,98.56,12.02,4607,39.1,28.1,30.6,34.2,26.68,107.05,8.3,1,Warning
1358,80.9,13.41,1928,29.3,32.0,33.5,32.8,37.63,88.36,44.7,0,Normal
1359,84.4,13.81,3412,35.9,31.0,34.1,34.2,47.13,77.48,23.3,0,Normal
1360,102.15,11.81,4104,37.2,30.9,29.3,29.8,26.41,98.38,12.7,1,Warning
1361,88.64,13.49,2711,34.3,32.5,35.5,35.9,47.57,77.52,49.1,0,Normal
1362,99.82,12.17,3915,27.0,30.4,28.8,29.7,29.63,97.51,6.5,1,Warning
1363,108.61,10.6,6334,21.4,19.2,34.1,35.7,6.22,114.52,0.2,2,Critical
1364,76.99,12.71,2449,31.5,30.5,33.8,33.8,53.87,93.7,50.8,0,Normal
1365,90.83,12.74,939,29.6,33.6,31.9,34.4,58.49,81.67,91.9,0,Normal
1366,122.96,10.65,6032,14.1,15.5,33.4,35.2,6.08,131.16,6.6,2,Critical
1367,88.74,13.05,608,32.0,29.1,35.4,33.5,55.41,79.03,76.0,0,Normal
1368,125.96,11.63,5098,16.9,19.3,34.6,35.5,16.48,131.81,4.1,2,Critical
1369,95.21,12.02,4639,24.4,28.4,35.8,32.3,31.49,105.28,10.3,1,Warning
1370,81.36,13.99,2692,32.8,34.4,29.8,29.8,58.01,88.87,85.2,0,Normal
1371,101.85,12.11,3679,27.9,32.9,31.9,33.7,23.65,99.91,6.9,1,Warning
1372,81.06,13.26,3340,29.4,29.8,34.5,32.8,39.5,75.69,37.9,0,Normal
1373,75.19,12.86,3221,32.8,30.1,30.4,33.6,60.37,86.99,96.3,0,Normal
1374,82.89,13.09,2108,30.8,32.4,30.0,33.0,43.58,80.87,59.9,0,Normal
1375,91.83,12.99,1395,34.7,30.1,33.6,34.3,36.3,86.08,66.1,0,Normal
1376,75.29,13.04,2854,35.4,32.1,29.6,34.6,65.98,83.27,39.5,0,Normal
1377,91.97,14.47,2086,33.0,35.3,35.9,34.5,37.28,81.45,91.7,0,Normal
1378,130.54,11.35,5702,16.2,35.1,34.9,29.4,16.87,127.3,7.5,2,Critical
1379,94.87,12.14,4664,39.2,28.3,32.9,34.9,22.04,97.92,12.8,1,Warning
1380,87.22,12.67,1058,29.9,35.5,35.4,34.6,39.09,86.49,35.0,0,Normal
1381,91.17,14.1,3172,31.7,36.0,30.1,32.6,51.77,90.97,92.7,0,Normal
1382,80.74,13.04,1037,30.0,34.0,30.6,29.8,69.96,80.2,91.7,0,Normal
1383,81.71,12.78,2718,34.8,33.8,30.4,34.4,43.73,90.19,65.4,0,Normal
1384,104.79,12.42,3589,26.3,29.7,34.9,35.2,23.07,106.49,15.9,1,Warning
1385,86.72,13.62,1589,33.0,35.2,33.6,33.2,51.11,81.91,75.9,0,Normal
1386,81.01,14.07,3013,34.7,31.9,31.3,34.2,63.05,84.83,91.4,0,Normal
1387,91.35,13.91,3487,31.1,34.5,32.9,33.3,69.5,88.08,91.9,0,Normal
1388,118.72,11.6,5810,18.7,30.9,34.5,32.1,20.45,130.3,0.9,2,Critical
1389,82.61,12.87,2733,29.4,32.8,31.7,32.3,49.87,78.06,37.6,0,Normal
1390,82.71,12.51,2859,36.0,32.7,31.7,31.7,38.36,80.32,60.2,0,Normal
1391,126.83,11.22,5466,14.1,15.0,30.7,33.9,19.05,132.58,2.3,2,Critical
1392,80.77,14.41,1306,29.7,34.3,35.2,30.9,42.07,78.72,61.8,0,Normal
1393,75.33,12.85,2998,32.9,34.4,34.9,35.6,37.22,90.98,76.7,0,Normal
1394,102.46,12.34,3914,25.6,30.9,32.9,31.5,33.41,104.62,6.7,1,Warning
1395,107.28,11.75,5007,18.8,33.2,29.3,30.7,10.11,132.81,4.7,2,Critical
1396,76.89,12.67,1734,29.3,31.3,35.7,32.6,63.79,77.59,41.4,0,Normal
1397,90.48,12.95,1501,30.1,31.2,31.3,33.4,41.64,93.39,28.2,0,Normal
1398,94.4,11.85,3977,38.2,28.1,30.8,29.0,23.67,96.05,15.4,1,Warning
1399,101.56,12.16,3554,26.3,29.0,34.4,31.7,26.21,105.89,10.2,1,Warning
1400,82.75,12.9,1487,33.1,30.2,35.0,34.3,60.18,83.64,70.2,0,Normal
1401,80.36,12.76,2614,30.9,31.4,29.6,32.5,40.54,83.64,31.5,0,Normal
1402,88.38,13.37,1870,30.7,30.5,33.1,30.6,37.25,90.35,50.1,0,Normal
1403,77.24,13.9,3477,34.4,30.6,33.4,31.1,36.06,78.6,28.2,0,Normal
1404,97.97,12.18,4414,25.5,28.7,31.5,35.4,29.25,100.3,18.6,1,Warning
1405,117.46,10.82,4973,19.6,33.4,29.1,29.1,13.5,115.93,5.5,2,Critical
1406,81.12,13.55,2617,31.2,32.3,34.7,34.2,63.3,94.75,49.6,0,Normal
1407,132.46,11.0,5415,21.1,29.8,33.7,34.3,10.38,119.43,7.7,2,Critical
1408,129.93,10.4,6193,14.3,22.4,35.6,29.5,19.83,130.61,4.8,2,Critical
1409,85.58,13.14,784,30.5,30.1,29.9,35.5,35.48,87.04,95.8,0,Normal
1410,79.9,13.56,2051,35.7,31.8,32.9,35.5,40.7,86.01,28.5,0,Normal
1411,78.32,12.62,3352,31.8,34.8,33.8,30.3,41.14,91.24,41.2,0,Normal
1412,80.02,13.5,1555,35.8,32.3,31.6,33.7,57.77,75.05,69.5,0,Normal
1413,93.77,12.02,4488,41.9,30.9,30.2,31.0,32.17,98.57,19.2,1,Warning
1414,75.27,13.62,2777,34.8,32.8,33.3,33.9,65.06,77.45,94.1,0,Normal
1415,75.56,12.73,712,31.3,32.5,31.5,32.9,51.82,88.56,73.4,0,Normal
1416,131.3,11.25,5102,22.8,30.6,33.5,33.7,5.07,126.91,1.8,2,Critical
1417,86.61,14.37,2271,33.0,33.5,32.1,29.4,48.88,93.01,84.4,0,Normal
1418,86.19,12.68,1974,30.5,29.4,29.0,31.3,55.63,84.1,44.1,0,Normal
1419,96.5,12.05,3741,41.6,32.1,34.9,31.6,32.81,101.36,11.6,1,Warning
1420,83.09,14.3,727,31.4,31.5,31.4,32.4,62.67,81.36,79.6,0,Normal
1421,91.95,13.84,1909,35.0,29.2,34.8,32.5,58.56,82.48,49.5,0,Normal
1422,121.27,11.14,5786,18.9,35.0,30.4,35.4,8.67,113.29,8.0,2,Critical
1423,88.06,13.98,2536,31.9,31.8,34.7,31.1,58.97,89.52,87.6,0,Normal
1424,100.45,12.49,3910,23.2,31.7,34.0,30.4,23.9,103.69,9.5,1,Warning
1425,98.07,11.81,3726,23.7,33.2,29.1,28.7,26.97,98.99,7.2,1,Warning
1426,101.41,12.28,4151,25.7,30.5,34.0,29.1,32.03,103.86,18.3,1,Warning
1427,111.8,10.47,6369,23.0,16.2,31.7,32.1,6.52,112.84,3.4,2,Critical
1428,82.67,12.99,3391,35.4,31.8,32.1,31.6,36.33,80.86,29.8,0,Normal
1429,80.12,13.48,2522,35.7,31.0,35.5,29.2,54.43,87.68,28.5,0,Normal
1430,87.09,13.51,3223,30.3,35.8,34.7,35.0,51.9,91.74,44.5,0,Normal
1431,105.11,12.24,3625,27.9,31.7,28.9,33.8,34.5,105.34,14.4,1,Warning
1432,97.25,11.88,4512,23.5,31.2,30.4,35.6,23.65,106.62,5.9,1,Warning
1433,100.28,12.14,4693,41.0,31.8,34.2,35.7,24.61,96.21,17.3,1,Warning
1434,76.17,14.17,2117,35.4,35.1,34.7,32.6,43.81,85.12,28.1,0,Normal
1435,83.85,14.1,1349,34.7,29.0,33.3,35.5,62.58,92.07,51.8,0,Normal
1436,80.38,14.33,1595,30.7,35.4,34.2,33.8,36.73,77.62,71.1,0,Normal
1437,82.1,13.01,2057,30.1,31.5,33.0,31.9,63.84,80.13,97.6,0,Normal
1438,91.73,13.23,2043,32.3,32.0,34.9,30.1,54.87,87.37,88.1,0,Normal
1439,97.58,11.89,3602,40.9,30.3,28.9,30.0,24.77,104.8,8.2,1,Warning
1440,97.82,12.1,3938,40.2,29.3,31.9,31.7,29.09,97.33,7.3,1,Warning
1441,81.35,13.1,1545,35.0,29.1,32.1,35.6,53.99,84.01,45.0,0,Normal
1442,110.36,11.77,6216,15.0,14.8,29.5,30.8,18.62,132.6,6.1,2,Critical
1443,80.03,13.24,1774,34.3,34.4,30.4,35.6,39.22,92.92,28.0,0,Normal
1444,83.76,12.95,983,35.7,33.6,34.7,33.9,64.03,78.25,59.8,0,Normal
1445,87.99,13.32,1012,33.7,30.3,32.9,35.9,54.26,87.91,74.2,0,Normal
1446,83.96,13.81,2679,31.6,31.1,30.3,32.9,67.18,92.92,48.8,0,Normal
1447,116.01,11.63,5114,16.6,21.4,35.8,31.8,16.18,112.31,1.8,2,Critical
1448,103.05,11.87,3584,27.6,32.9,29.7,29.8,28.06,100.33,15.1,1,Warning
1449,81.07,12.85,2271,31.8,29.7,33.0,32.8,41.06,86.95,65.4,0,Normal
1450,133.95,11.1,5193,14.8,21.8,35.3,35.1,15.67,124.7,7.6,2,Critical
1451,82.81,13.4,1014,35.8,29.1,29.1,31.6,56.71,78.59,62.7,0,Normal
1452,80.24,12.75,2195,33.9,29.5,32.4,34.5,61.18,91.3,55.9,0,Normal
1453,85.36,13.93,2226,30.3,34.9,34.8,31.4,61.73,85.86,92.7,0,Normal
1454,119.54,11.07,6217,20.5,33.8,30.6,29.4,9.72,112.56,3.0,2,Critical
1455,116.36,10.88,5887,22.5,32.0,33.5,30.3,12.21,129.57,4.9,2,Critical
1456,84.1,14.32,899,30.0,31.7,33.6,33.1,37.59,94.17,44.4,0,Normal
1457,82.04,13.71,2804,33.0,32.6,34.1,33.9,64.06,76.25,80.4,0,Normal
1458,75.02,12.96,1208,29.9,30.2,33.4,29.7,60.85,92.74,94.1,0,Normal
1459,105.22,12.04,4401,38.1,33.2,34.1,36.0,22.52,98.43,7.2,1,Warning
1460,95.04,12.01,4696,27.8,35.0,29.1,34.1,22.17,100.88,8.7,1,Warning
1461,94.4,11.97,4091,37.5,32.5,30.7,33.2,30.43,98.89,16.8,1,Warning
1462,100.37,12.09,4708,24.1,31.4,34.4,28.3,30.03,104.53,19.6,1,Warning
1463,82.37,12.99,2618,33.1,32.6,32.9,30.6,58.82,82.75,49.1,0,Normal
1464,82.25,14.08,2295,29.1,33.0,33.4,35.4,49.48,86.49,58.0,0,Normal
1465,93.51,11.86,3570,37.8,34.9,34.4,34.8,30.11,103.49,6.9,1,Warning
1466,102.99,12.06,4343,23.4,28.8,30.0,30.3,31.33,104.09,16.2,1,Warning
1467,91.42,13.94,2562,31.5,29.0,30.7,34.3,59.85,81.62,70.0,0,Normal
